id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,fiscal_year,net_profit_margin_pct,interest_coverage,sales_zscore
1058,SBILIFE,Mar 2015,23399,22505,794.0,3.0,183,4,34,939,13.0,815,8.0,15.0,2015.0,3.4830548314030514,198.5,-0.341354447186451
1059,SBILIFE,Mar 2016,19324,18404,920.0,5.0,129,5,37,1007,16.0,844,8.0,14.0,2016.0,4.367625750362244,184.0,-0.37885025815939133
1060,SBILIFE,Mar 2017,30548,29479,1068.0,4.0,139,5,48,1154,17.0,955,10.0,16.0,2017.0,3.126227576273405,213.6,-0.27557345267220557
1061,SBILIFE,Mar 2018,34068,32736,1332.0,4.0,156,6,59,1422,19.0,1150,12.0,17.0,2018.0,3.3756017377010687,222.0,-0.2431844331323897
1062,SBILIFE,Mar 2019,44604,43130,1474.0,3.0,266,8,92,1642,19.0,1327,13.0,15.0,2019.0,2.975069500493229,184.25,-0.14623820873707705
1063,SBILIFE,Mar 2020,43798,42447,1351.0,3.0,529,0,89,1790,21.0,1422,14.0,0.0,2020.0,3.246723594684689,,-0.15365455809761444
1064,SBILIFE,Mar 2021,81913,81040,872.0,1.0,867,0,99,1640,11.0,1456,15.0,17.0,2021.0,1.7774956356133946,,0.1970577941069547
1065,SBILIFE,Mar 2022,82983,82254,730.0,1.0,1032,0,75,1687,11.0,1506,15.0,13.0,2022.0,1.8148295434004555,,0.2069033199329783
1066,SBILIFE,Mar 2023,80636,80514,122.0,0.0,1862,10,68,1906,10.0,1721,17.0,15.0,2023.0,2.1342824544868297,12.2,0.1853075730977658
1067,SBILIFE,Mar 2024,131988,131742,246.0,0.0,1917,9,76,2078,9.0,1894,19.0,14.0,2024.0,1.4349789374791648,27.33333333333333,0.6578192013388529
1069,SBIN,Mar 2013,167976,66283,-5124.0,-3.0,32584,106818,1577,25882,29.0,18555,26.0,16.0,2013.0,11.046220888698386,-0.047969443352244,0.988960120429448
1070,SBIN,Mar 2014,189062,82198,-14614.0,-8.0,37882,121479,1942,21326,32.0,14807,19.0,16.0,2014.0,7.831822365150057,-0.1203006280920982,1.182981389184152
1071,SBIN,Mar 2015,207974,96675,-21879.0,-11.0,49315,133179,1581,25855,32.0,17832,23.0,15.0,2015.0,8.574148691663382,-0.1642826571756808,1.3569987578026175
1072,SBIN,Mar 2016,220633,109985,-32399.0,-15.0,52828,143047,2252,18177,30.0,13019,16.0,17.0,2016.0,5.900749207960731,-0.2264919921424427,1.4734796096078817
1073,SBIN,Mar 2017,230447,145666,-64334.0,-28.0,68193,149115,2915,945,99.0,-97,0.0,859.0,2017.0,-0.0420921079467296,-0.4314388223854072,1.5637824044271298
1074,SBIN,Mar 2018,228970,169065,-86697.0,-38.0,77557,146603,3105,-12245,-66.0,-3749,-5.0,0.0,2018.0,-1.6373324016246669,-0.591372618568515,1.550191898216815
1075,SBIN,Mar 2019,253322,166104,-68649.0,-27.0,77365,155867,3496,5220,41.0,3351,3.0,0.0,2019.0,1.322822336788751,-0.4404331898349233,1.774265024305905
1076,SBIN,Mar 2020,269852,172909,-64181.0,-24.0,98159,161124,3662,30317,40.0,21140,22.0,0.0,2020.0,7.833923780442613,-0.3983329609493309,1.926364596178961
1077,SBIN,Mar 2021,278115,192821,-70715.0,-25.0,107222,156010,3711,32796,26.0,23888,25.0,16.0,2021.0,8.589252647286195,-0.45327222613935,2.002395979263478
1078,SBIN,Mar 2022,289973,197349,-63570.0,-22.0,117000,156194,3691,49739,27.0,37183,40.0,18.0,2022.0,12.822917995813404,-0.4069938666017901,2.1115064888382324
1079,SBIN,Mar 2023,350845,204303,-43439.0,-12.0,122534,189981,3696,75399,25.0,57750,62.0,18.0,2023.0,16.460260228876,-0.2286491807075444,2.671615692652913
1080,SBIN,Mar 2024,439189,239750,-60297.0,-14.0,155386,259736,3849,91240,25.0,69543,75.0,18.0,2024.0,15.83441297482405,-0.2321472572150183,3.484506471694247
1082,SHREECEM,Jun 2013,5418,3857,1561.0,29.0,187,193,436,1119,10.0,1004,288.0,7.0,2013.0,18.530823181985973,8.088082901554404,-0.5068052881936754
1083,SHREECEM,Jun 2014,5715,4325,1390.0,24.0,104,129,550,815,3.0,787,226.0,10.0,2014.0,13.770778652668415,10.775193798449612,-0.5040724646700034
1084,SHREECEM,Jun 2015,6259,4916,1344.0,21.0,102,121,925,401,-6.0,426,122.0,20.0,2015.0,6.806199073334398,11.107438016528926,-0.499066888922941
1085,SHREECEM,Mar 2016 9m,5514,4107,1407.0,26.0,673,76,828,1176,3.0,1143,328.0,7.0,2016.0,20.729053318824807,18.51315789473684,-0.505921951297135
1086,SHREECEM,Mar 2017,8594,6081,2513.0,29.0,362,129,1215,1531,13.0,1339,384.0,36.0,2017.0,15.580637654177332,19.48062015503876,-0.47758155919979606
1087,SHREECEM,Mar 2018,9833,7360,2473.0,25.0,389,135,899,1827,24.0,1384,397.0,13.0,2018.0,14.075053391640392,18.31851851851852,-0.4661809923788211
1088,SHREECEM,Mar 2019,12555,9758,2797.0,22.0,69,248,1472,1146,11.0,1015,289.0,21.0,2019.0,8.084428514536041,11.278225806451612,-0.4411347107914975
1089,SHREECEM,Mar 2020,12868,9098,3771.0,29.0,263,291,1808,1934,20.0,1544,426.0,26.0,2020.0,11.998756605533105,12.958762886597938,-0.4382546644517355
1090,SHREECEM,Mar 2021,13560,9468,4091.0,30.0,426,251,1262,3004,24.0,2337,646.0,9.0,2021.0,17.234513274336283,16.298804780876495,-0.4318872776558399
1091,SHREECEM,Mar 2022,15010,11300,3710.0,25.0,544,263,1146,2892,19.0,1269,352.0,14.0,2022.0,8.454363757495004,14.106463878326997,-0.4185452099476771
1092,SHREECEM,Mar 2023,17852,14893,2960.0,17.0,459,263,1661,1495,15.0,2369,664.0,28.0,2023.0,13.270221823885278,11.254752851711029,-0.392394757239678
1093,SHREECEM,Mar 2024,20521,16003,4518.0,22.0,597,258,1897,2959,19.0,1733,480.0,16.0,2024.0,8.445007553238145,17.511627906976745,-0.3678361512306528
1095,SHRIRAMFIN,Mar 2013,7009,1738,2179.0,31.0,7,3092,23,2163,32.0,1463,12.0,11.0,2013.0,20.873163076045085,0.7047218628719275,-0.49216581941871884
1096,SHRIRAMFIN,Mar 2014,8476,2244,1999.0,24.0,4,4233,33,1970,31.0,1358,11.0,12.0,2014.0,16.021708352996697,0.4722419088117174,-0.47866732746846036
1097,SHRIRAMFIN,Mar 2015,9177,2781,1691.0,18.0,2,4706,43,1650,38.0,1028,8.0,22.0,2015.0,11.201917838073443,0.3593285167870803,-0.47221712783851405
1098,SHRIRAMFIN,Mar 2016,10359,3447,1824.0,18.0,3,5088,38,1789,34.0,1184,9.0,19.0,2016.0,11.429674679023073,0.3584905660377358,-0.46134104229985995
1099,SHRIRAMFIN,Mar 2017,10903,3712,1972.0,18.0,1,5219,35,1938,35.0,1266,10.0,7.0,2017.0,11.611483078051911,0.3778501628664495,-0.4563354665527975
1100,SHRIRAMFIN,Mar 2018,13502,3288,3805.0,28.0,127,6409,37,3896,35.0,2549,20.0,10.0,2018.0,18.87868463931269,0.5936963644874396,-0.4324209603641664
1101,SHRIRAMFIN,Mar 2019,15536,4171,3801.0,24.0,20,7564,43,3778,32.0,2576,20.0,11.0,2019.0,16.580844490216272,0.5025118984664199,-0.4137052598687159
1102,SHRIRAMFIN,Mar 2020,16561,4683,3565.0,22.0,14,8313,141,3439,27.0,2512,20.0,5.0,2020.0,15.168166173540246,0.4288463851798388,-0.4042737982129457
1103,SHRIRAMFIN,Mar 2021,17422,4932,3402.0,20.0,14,9089,137,3278,24.0,2499,18.0,18.0,2021.0,14.343932958328551,0.3742986027065684,-0.39635137042209867
1104,SHRIRAMFIN,Mar 2022,19255,5816,3666.0,19.0,18,9773,135,3549,24.0,2721,20.0,20.0,2022.0,14.13139444300182,0.3751151130666121,-0.37948515655377973
1105,SHRIRAMFIN,Mar 2023,30492,8706,8799.0,29.0,16,12987,601,8214,27.0,6020,32.0,22.0,2023.0,19.74288337924701,0.6775236775236775,-0.27608873252852084
1106,SHRIRAMFIN,Mar 2024,36388,10278,10523.0,29.0,25,15588,588,9960,26.0,7399,39.0,23.0,2024.0,20.333626470264925,0.6750705671028997,-0.22183712479932918
1108,SIEMENS,Sep 2011,11955,10784,1171.0,10.0,299,26,154,1290,33.0,868,,24.0,2011.0,7.26056043496445,45.03846153846154,-0.44665556639487525
1109,SIEMENS,Sep 2014,10678,10559,119.0,1.0,985,31,229,844,28.0,603,17.0,35.0,2014.0,5.647124929762128,3.838709677419355,-0.4584057874040642
1110,SIEMENS,Sep 2015,10563,9565,998.0,9.0,943,30,224,1688,30.0,1174,33.0,30.0,2015.0,11.114266780270755,33.266666666666666,-0.4594639513947115
1111,SIEMENS,Sep 2016,10837,9815,1021.0,9.0,3156,11,228,3938,26.0,2914,82.0,41.0,2016.0,26.889360524130296,92.8181818181818,-0.45694276066916906
1112,SIEMENS,Sep 2017,11065,10008,1056.0,10.0,818,8,198,1669,32.0,1137,32.0,22.0,2017.0,10.275643922277451,132.0,-0.45484483553988553
1113,SIEMENS,Sep 2018,12795,11468,1327.0,10.0,280,8,198,1402,36.0,901,25.0,28.0,2018.0,7.041813208284486,165.875,-0.43892636855014644
1114,SIEMENS,Sep 2019,13084,11594,1490.0,11.0,398,12,199,1678,34.0,1099,31.0,23.0,2019.0,8.399571996331396,124.16666666666669,-0.4362671564345195
1115,SIEMENS,Sep 2020,9946,8944,1003.0,10.0,315,30,252,1036,26.0,769,22.0,32.0,2020.0,7.731751457872511,33.43333333333333,-0.46514123124018497
1116,SIEMENS,Sep 2021,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,2021.0,8.25125018942264,60.5,-0.43521819386987776
1117,SIEMENS,Sep 2022,16138,14278,1860.0,12.0,487,36,317,1993,23.0,1543,43.0,23.0,2022.0,9.561283926137069,51.66666666666666,-0.408166001413327
1118,SIEMENS,Sep 2023,19554,17067,2487.0,13.0,496,23,321,2640,26.0,1962,55.0,18.0,2023.0,10.03375268487266,108.1304347826087,-0.37673393017809653
1119,SIEMENS,Sep 2024,22240,19136,3104.0,14.0,925,60,330,3639,25.0,2718,76.0,16.0,2024.0,12.221223021582734,51.73333333333333,-0.35201889992697566
1120,SUNPHARMA,Mar 2013,11131,6346,4784.0,43.0,-90,43,336,4315,20.0,3469,14.0,9.0,2013.0,31.165214266463032,111.25581395348836,-0.45423754142351397
1121,SUNPHARMA,Mar 2014,16080,9078,7003.0,44.0,-1968,44,409,4581,15.0,3879,15.0,10.0,2014.0,24.12313432835821,159.1590909090909,-0.4086996841216535
1122,SUNPHARMA,Mar 2015,27392,19498,7894.0,29.0,283,579,1195,6403,14.0,5476,22.0,14.0,2015.0,19.99123831775701,13.63385146804836,-0.30461315314597237
1123,SUNPHARMA,Mar 2016,28487,20313,8174.0,29.0,-42,523,1038,6571,14.0,5658,19.0,5.0,2016.0,19.861691297784954,15.62906309751434,-0.29453759166980803
1124,SUNPHARMA,Mar 2017,31578,21476,10102.0,32.0,610,400,1265,9048,13.0,7846,29.0,12.0,2017.0,24.84641205902844,25.255,-0.2660959838864072
1125,SUNPHARMA,Mar 2018,26489,20858,5631.0,21.0,-135,518,1500,3479,26.0,2542,9.0,23.0,2018.0,9.596436256559326,10.87065637065637,-0.31292204082905584
1126,SUNPHARMA,Mar 2019,29066,22689,6377.0,22.0,-258,555,1753,3810,16.0,3208,11.0,25.0,2019.0,11.036950388770386,11.49009009009009,-0.28920996601254856
1127,SUNPHARMA,Mar 2020,32838,25855,6983.0,21.0,382,303,2053,5010,16.0,4172,16.0,25.0,2020.0,12.704793227358548,23.04620462046205,-0.254502187119314
1128,SUNPHARMA,Mar 2021,33498,25028,8470.0,25.0,-3449,141,2080,2799,18.0,2272,12.0,62.0,2021.0,6.782494477282226,60.0709219858156,-0.2484292459555985
1129,SUNPHARMA,Mar 2022,38654,28397,10258.0,27.0,-3505,127,2144,4481,24.0,3389,14.0,73.0,2022.0,8.767527293423708,80.77165354330708,-0.2009866934705727
1130,SUNPHARMA,Mar 2023,43886,32235,11650.0,27.0,459,172,2529,9408,9.0,8513,35.0,33.0,2023.0,19.39798569019733,67.73255813953489,-0.15284483260911905
1131,SUNPHARMA,Mar 2024,48497,35479,13018.0,28.0,865,238,2557,11088,13.0,9610,40.0,34.0,2024.0,19.815658700538176,54.69747899159664,-0.11041705729716134
1133,TATACONSUM,Mar 2013,7351,6581,770.0,10.0,56,84,105,637,26.0,445,6.0,36.0,2013.0,6.0535981499115765,9.166666666666666,-0.48901893172479355
1134,TATACONSUM,Mar 2014,7738,6986,752.0,10.0,170,87,129,707,26.0,510,7.0,29.0,2014.0,6.590850348927371,8.64367816091954,-0.48545797986061495
1135,TATACONSUM,Mar 2015,7993,7201,792.0,10.0,-77,82,133,500,43.0,273,4.0,6.0,2015.0,3.415488552483423,9.658536585365852,-0.4831116162291794
1136,TATACONSUM,Mar 2016,6637,6271,366.0,6.0,38,117,117,170,99.0,-37,0.0,-999.0,2016.0,-0.5574807895133344,3.128205128205128,-0.49558874989281304
1137,TATACONSUM,Mar 2017,6780,5988,791.0,12.0,88,43,126,662,30.0,455,6.0,38.0,2017.0,6.710914454277287,18.3953488372093,-0.494272945974008
1138,TATACONSUM,Mar 2018,6815,5976,839.0,12.0,73,52,116,753,25.0,556,8.0,30.0,2018.0,8.158473954512106,16.134615384615383,-0.493950896063811
1139,TATACONSUM,Mar 2019,7252,6466,786.0,11.0,124,78,123,735,36.0,457,6.0,39.0,2019.0,6.301709873138445,10.076923076923077,-0.4899298728993509
1140,TATACONSUM,Mar 2020,9637,8345,1292.0,13.0,-163,69,242,809,34.0,460,5.0,54.0,2020.0,4.77326968973747,18.72463768115942,-0.46798447187592446
1141,TATACONSUM,Mar 2021,11602,10058,1544.0,13.0,91,73,255,1311,24.0,930,9.0,44.0,2021.0,8.015859334597483,21.15068493150685,-0.44990366977486246
1142,TATACONSUM,Mar 2022,12425,10707,1719.0,14.0,88,87,278,1456,26.0,1015,10.0,60.0,2022.0,8.169014084507042,19.75862068965517,-0.44233089617222937
1143,TATACONSUM,Mar 2023,13783,11927,1856.0,13.0,328,130,304,1794,25.0,1320,12.0,65.0,2023.0,9.577015163607342,14.276923076923078,-0.4298353596565845
1144,TATACONSUM,Mar 2024,15206,12922,2284.0,15.0,-81,87,377,1696,23.0,1215,12.0,64.0,2024.0,7.990266999868472,26.25287356321839,-0.41674173045057367
1146,TATAMOTORS,Mar 2013,188793,164197,24596.0,13.0,213,3560,7601,13647,28.0,9976,35.0,6.0,2013.0,5.284094219595007,6.908988764044944,1.1805062055886377
1147,TATAMOTORS,Mar 2014,232834,197980,34853.0,15.0,-157,4749,11078,18869,25.0,14050,48.0,5.0,2014.0,6.034342063444342,7.339018740787534,1.5857462083025675
1148,TATAMOTORS,Mar 2015,263159,223920,39239.0,15.0,714,4861,13389,21703,35.0,14073,48.0,0.0,2015.0,5.347717539586334,8.072207364739766,1.8647794519232825
1149,TATAMOTORS,Mar 2016,273046,234650,38395.0,14.0,-2670,4889,16711,14126,21.0,11678,40.0,1.0,2016.0,4.276935021937695,7.853344242176314,1.9557539508409416
1150,TATAMOTORS,Mar 2017,269693,240104,29589.0,11.0,1869,4238,17905,9315,35.0,7557,26.0,0.0,2017.0,2.802074951889741,6.9818310523832,1.9249015694440659
1151,TATAMOTORS,Mar 2018,291550,260093,31458.0,11.0,5933,4682,21554,11155,39.0,9091,31.0,0.0,2018.0,3.11816155033442,6.7189235369500215,2.1260171376491104
1152,TATAMOTORS,Mar 2019,301938,277274,24664.0,8.0,-26686,5759,23591,-31371,-8.0,-28724,-100.0,0.0,2019.0,-9.513211321529583,4.282687966660879,2.2216015509955898
1153,TATAMOTORS,Mar 2020,261068,243081,17987.0,7.0,102,7243,21425,-10580,4.0,-11975,-39.0,0.0,2020.0,-4.586927543781696,2.483363247273229,1.8455392701455113
1154,TATAMOTORS,Mar 2021,249795,217507,32287.0,13.0,-11118,8097,23547,-10474,24.0,-13395,-41.0,0.0,2021.0,-5.362397165675854,3.987526244288008,1.7418115947840498
1155,TATAMOTORS,Mar 2022,278454,253734,24720.0,9.0,2424,9312,24836,-7003,60.0,-11309,-34.0,0.0,2022.0,-4.061353042154179,2.654639175257732,2.005515262679386
1156,TATAMOTORS,Mar 2023,345967,314151,31816.0,9.0,6664,10225,24860,3394,21.0,2690,7.0,32.0,2023.0,0.7775308049611668,3.11158924205379,2.626731136597452
1157,TATAMOTORS,Mar 2024,437928,378389,59538.0,14.0,5673,9986,27270,27955,-14.0,31807,94.0,7.0,2024.0,7.263066074788551,5.962147005808132,3.472903473501148
1159,TATAPOWER,Mar 2013,33177,27583,5595.0,17.0,375,2642,2052,1277,92.0,123,0.0,-319.0,2013.0,0.3707387648069445,2.11771385314156,-0.2513829037034056
1160,TATAPOWER,Mar 2014,35726,28810,6916.0,19.0,229,3440,2730,975,99.0,12,-1.0,-114.0,2014.0,0.0335889828136371,2.01046511627907,-0.22792846881505593
1161,TATAPOWER,Mar 2015,33593,27292,6301.0,19.0,1056,3699,2174,1484,72.0,457,1.0,210.0,2015.0,1.360402464799214,1.703433360367667,-0.2475551104850637
1162,TATAPOWER,Mar 2016,29494,27389,2105.0,7.0,4060,3236,1649,1281,53.0,786,2.0,53.0,2016.0,2.664948803146403,0.6504944375772559,-0.2852717556821391
1163,TATAPOWER,Mar 2017,27588,22114,5473.0,20.0,1297,3365,1956,1450,24.0,1100,3.0,39.0,2017.0,3.9872408293460926,1.626448736998514,-0.30280967364886896
1164,TATAPOWER,Mar 2018,26840,24545,2295.0,9.0,6586,3761,2346,2773,6.0,2611,9.0,15.0,2018.0,9.728017883755587,0.6102100505184791,-0.30969234030107984
1165,TATAPOWER,Mar 2019,29881,26811,3070.0,10.0,7186,4170,2393,3693,29.0,2606,9.0,15.0,2019.0,8.721261001974499,0.7362110311750599,-0.2817108038179605
1166,TATAPOWER,Mar 2020,29136,22331,6805.0,23.0,2280,4494,2634,1958,33.0,1316,4.0,41.0,2020.0,4.516749038989566,1.5142412105028928,-0.28856586619215446
1167,TATAPOWER,Mar 2021,32703,25782,6921.0,21.0,1775,4010,2745,1941,26.0,1439,4.0,44.0,2021.0,4.400207931994006,1.7259351620947632,-0.25574437963007396
1168,TATAPOWER,Mar 2022,42816,35785,7031.0,16.0,2486,3859,3122,2535,15.0,2156,5.0,32.0,2022.0,5.035500747384155,1.8219746048199013,-0.16269035843514265
1169,TATAPOWER,Mar 2023,55109,47381,7728.0,14.0,5540,4372,3439,5457,30.0,3810,10.0,19.0,2023.0,6.913571285996843,1.767612076852699,-0.049577228547938945
1170,TATAPOWER,Mar 2024,61449,50714,10735.0,17.0,3416,4633,3786,5732,25.0,4280,12.0,17.0,2024.0,6.965125551270159,2.317073170731707,0.00875981232775221
1172,TATASTEEL,Mar 2013,134712,130746,3965.0,3.0,1445,3968,5575,-4133,78.0,-7272,-6.0,-11.0,2013.0,-5.398182789951898,0.9992439516129032,0.6828838857781877
1173,TATASTEEL,Mar 2014,148614,132430,16184.0,11.0,716,4337,5841,6722,45.0,3665,3.0,27.0,2014.0,2.466120284764558,3.731611713165783,0.8108021101084493
1174,TATASTEEL,Mar 2015,139504,136095,3409.0,2.0,5994,4848,5944,-1388,99.0,-3939,-3.0,-20.0,2015.0,-2.8235749512558783,0.7031765676567657,0.7269771191971643
1175,TATASTEEL,Mar 2016,101965,102590,-625.0,-1.0,10346,4221,5306,193,99.0,-497,0.0,-203.0,2016.0,-0.4874221546609131,-0.1480691779199242,0.3815647883718378
1176,TATASTEEL,Mar 2017,112299,99156,13144.0,12.0,-3789,5072,5673,-1391,99.0,-4169,-4.0,-23.0,2017.0,-3.712410618082084,2.591482649842271,0.4766523247140133
1177,TATASTEEL,Mar 2018,123249,101816,21433.0,17.0,10898,5455,5742,21135,16.0,17743,12.0,9.0,2018.0,14.396060008600475,3.9290559120073327,0.5774079394756565
1178,TATASTEEL,Mar 2019,157669,128351,29318.0,19.0,1524,7660,7342,15841,42.0,9122,9.0,15.0,2019.0,5.785538057576315,3.827415143603133,0.8941210225894246
1179,TATASTEEL,Mar 2020,139817,122354,17463.0,12.0,-2884,7533,8441,-1395,-99.0,1174,1.0,74.0,2020.0,0.8396689959017859,2.318199920350458,0.7298571655369264
1180,TATASTEEL,Mar 2021,156294,125790,30504.0,20.0,180,7607,9234,13844,41.0,8190,6.0,40.0,2021.0,5.240124380974318,4.009990797949257,0.8814690618316839
1181,TATASTEEL,Mar 2022,243959,180469,63490.0,26.0,1300,5462,9101,50227,17.0,41749,33.0,16.0,2022.0,17.113121467131773,11.623947272061516,1.688112072615196
1182,TATASTEEL,Mar 2023,243353,211053,32300.0,13.0,1569,6299,9335,18235,56.0,8075,7.0,50.0,2023.0,3.3182249653795104,5.127798063184632,1.6825360084557843
1183,TATASTEEL,Mar 2024,229171,206923,22248.0,10.0,-6005,7508,9882,-1147,99.0,-4910,-4.0,-101.0,2024.0,-2.1425049417247384,2.9632392115077253,1.5520413848439465
1185,TCS,Mar 2013,62989,44950,18040.0,29.0,1178,48,1080,18090,22.0,14076,36.0,31.0,2013.0,22.346758957913288,375.8333333333333,0.02293000837642167
1186,TCS,Mar 2014,81809,56657,25153.0,31.0,1637,39,1349,25402,24.0,19332,49.0,33.0,2014.0,23.630651884267014,644.9487179487179,0.19610084580236925
1187,TCS,Mar 2015,94648,70167,24482.0,26.0,3720,104,1799,26298,24.0,20060,51.0,78.0,2015.0,21.19432000676189,235.40384615384616,0.31423795428864665
1188,TCS,Mar 2016,108646,77969,30677.0,28.0,3084,33,1888,31840,24.0,24338,62.0,35.0,2016.0,22.40119286490069,929.6060606060606,0.4430395155154487
1189,TCS,Mar 2017,117966,85655,32311.0,27.0,4221,32,1987,34513,24.0,26357,67.0,35.0,2017.0,22.342878456504412,1009.71875,0.5287968058879158
1190,TCS,Mar 2018,123104,90588,32516.0,26.0,3642,52,2014,34092,24.0,25880,67.0,37.0,2018.0,21.02287496750715,625.3076923076923,0.5760737327048403
1191,TCS,Mar 2019,146463,106957,39506.0,27.0,4311,198,2056,41563,24.0,31562,84.0,36.0,2019.0,21.549469831971216,199.5252525252525,0.7910098427703401
1192,TCS,Mar 2020,156949,114840,42109.0,27.0,4592,924,3529,42248,23.0,32447,86.0,85.0,2020.0,20.673594607165384,45.57251082251082,0.8874959958653713
1193,TCS,Mar 2021,164177,117631,46546.0,28.0,1916,637,4065,43760,26.0,32562,88.0,43.0,2021.0,19.833472410873632,73.07064364207221,0.9540039030340615
1194,TCS,Mar 2022,191754,138697,53057.0,28.0,4018,784,4604,51687,26.0,38449,105.0,41.0,2022.0,20.051211448001087,67.67474489795919,1.2077516279913068
1195,TCS,Mar 2023,225458,166199,59259.0,26.0,3449,779,5022,56907,26.0,42303,115.0,100.0,2023.0,18.763139919630262,76.07060333761233,1.517876490085044
1196,TCS,Mar 2024,240893,176597,64296.0,27.0,3464,778,4985,61997,26.0,46099,127.0,58.0,2024.0,19.136712150207767,82.6426735218509,1.6599005004819358
1198,TECHM,Mar 2013,6873,5451,1422.0,21.0,-141,103,200,978,24.0,1307,25.0,5.0,2013.0,19.01644114651535,13.805825242718448,-0.4934172133554845
1199,TECHM,Mar 2014,18802,14630,4172.0,22.0,244,80,522,3815,20.0,3062,32.0,15.0,2014.0,16.28550154238911,52.15,-0.38365340253432995
1200,TECHM,Mar 2015,22621,18428,4193.0,19.0,106,69,611,3618,27.0,2659,27.0,22.0,2015.0,11.754564342867248,60.76811594202898,-0.3485131566188308
1201,TECHM,Mar 2016,26494,22234,4260.0,16.0,453,97,759,3857,22.0,3027,31.0,35.0,2016.0,11.425228353589493,43.91752577319588,-0.31287603369902767
1202,TECHM,Mar 2017,29141,24956,4184.0,14.0,775,129,978,3853,26.0,2851,29.0,28.0,2017.0,9.783466593459387,32.434108527131784,-0.28851985906212635
1203,TECHM,Mar 2018,30773,26063,4710.0,15.0,1417,162,1085,4879,22.0,3786,39.0,33.0,2018.0,12.302992883371786,29.074074074074076,-0.27350313182093894
1204,TECHM,Mar 2019,34742,28471,6271.0,18.0,534,133,1129,5543,23.0,4289,44.0,29.0,2019.0,12.345288123884636,47.15037593984962,-0.23698267200459538
1205,TECHM,Mar 2020,36868,31365,5503.0,15.0,1192,192,1446,5058,23.0,3897,42.0,32.0,2020.0,10.570142128675274,28.66145833333333,-0.21742044031662702
1206,TECHM,Mar 2021,37855,31059,6796.0,18.0,788,174,1458,5953,27.0,4353,46.0,89.0,2021.0,11.499141460837404,39.05747126436781,-0.2083386328490707
1207,TECHM,Mar 2022,44646,36626,8020.0,18.0,1115,163,1520,7452,24.0,5630,57.0,47.0,2022.0,12.610312234018725,49.20245398773006,-0.14585174884484062
1208,TECHM,Mar 2023,53290,45527,7763.0,15.0,965,326,1957,6446,25.0,4857,50.0,91.0,2023.0,9.11428035278664,23.812883435582823,-0.06631462245217905
1209,TECHM,Mar 2024,51996,47489,4506.0,9.0,927,392,1817,3224,26.0,2397,24.0,150.0,2024.0,4.60996999769213,11.494897959183673,-0.07822126770346365
1211,TITAN,Mar 2013,10123,9109,1014.0,10.0,99,51,56,1006,28.0,725,8.0,26.0,2013.0,7.161908525140769,19.88235294117647,-0.46351257883718855
1212,TITAN,Mar 2014,10927,9880,1047.0,10.0,117,87,68,1010,27.0,735,8.0,25.0,2014.0,6.726457399103139,12.03448275862069,-0.4561146323286624
1213,TITAN,Mar 2015,11913,10761,1153.0,10.0,67,81,90,1049,22.0,816,9.0,25.0,2015.0,6.849660035255603,14.234567901234568,-0.4470420262871117
1214,TITAN,Mar 2016,11276,10337,939.0,8.0,69,42,98,868,22.0,675,8.0,29.0,2016.0,5.9861653068464,22.357142857142858,-0.4529033346526977
1215,TITAN,Mar 2017,13261,12097,1164.0,9.0,-42,38,111,973,28.0,697,8.0,32.0,2017.0,5.256013875273358,30.63157894736842,-0.4346385040315231
1216,TITAN,Mar 2018,16120,14476,1644.0,10.0,70,53,131,1530,28.0,1102,13.0,29.0,2018.0,6.836228287841191,31.0188679245283,-0.4083316270814283
1217,TITAN,Mar 2019,19779,17785,1994.0,10.0,178,53,163,1957,29.0,1389,16.0,32.0,2019.0,7.022599726983164,37.62264150943396,-0.3746636093268299
1218,TITAN,Mar 2020,21052,18589,2463.0,12.0,153,166,348,2102,29.0,1493,17.0,24.0,2020.0,7.091962758882767,14.837349397590362,-0.3629501940216635
1219,TITAN,Mar 2021,21644,19919,1725.0,8.0,180,203,375,1327,27.0,974,11.0,37.0,2021.0,4.500092404361486,8.497536945812808,-0.35750294982633085
1220,TITAN,Mar 2022,28799,25455,3344.0,12.0,177,218,399,2904,24.0,2198,24.0,31.0,2022.0,7.632209451717073,15.339449541284404,-0.29166674675605164
1221,TITAN,Mar 2023,40575,35693,4882.0,12.0,306,300,441,4447,26.0,3274,37.0,27.0,2023.0,8.069008009858287,16.273333333333333,-0.18331075411375838
1222,TITAN,Mar 2024,51084,45792,5292.0,10.0,534,619,584,4623,24.0,3496,39.0,28.0,2024.0,6.843630099444054,8.549273021001616,-0.08661296822059776
1224,TORNTPHARM,Mar 2013,3203,2506,697.0,22.0,1,34,83,582,25.0,435,13.0,45.0,2013.0,13.581017795816422,20.5,-0.5271864467961448
1225,TORNTPHARM,Mar 2014,4172,3216,955.0,23.0,34,59,87,844,21.0,664,20.0,25.0,2014.0,15.915627996164908,16.1864406779661,-0.5182702649966898
1226,TORNTPHARM,Mar 2015,4636,3616,1020.0,22.0,286,175,191,940,20.0,751,22.0,25.0,2015.0,16.199309749784298,5.828571428571428,-0.5140008033300777
